node_id,original_id,type
4880,A1410,account
4881,A2112,account
4882,A367,account
4883,A4557,account
4884,A521,account
4885,A2064,account
4886,A907,account
4887,A4596,account
4888,A1087,account
4889,A4033,account
4890,A4218,account
4891,A137,account
4892,A1901,account
4893,A2439,account
4894,A3813,account
4895,A1329,account
4896,A2449,account
4897,A648,account
4898,A326,account
4899,A1072,account
4900,A4217,account
4901,A2178,account
4902,A1023,account
4903,A3332,account
4904,A1659,account
4905,A4382,account
4906,A4101,account
4907,A4455,account
4908,A3338,account
4909,A4136,account
4910,A1407,account
4911,A4395,account
4912,A3756,account
4913,A1431,account
4914,A439,account
4915,A170,account
4916,A2525,account
4917,A2686,account
4918,A1310,account
4919,A407,account
4920,A1202,account
4921,A3779,account
4922,A4466,account
4923,A773,account
4924,A3260,account
4925,A4087,account
4926,A134,account
4927,A666,account
4928,A1537,account
4929,A2281,account
4930,A4444,account
4931,A4581,account
4932,A4001,account
4933,A3240,account
4934,A3440,account
4935,A1378,account
4936,A3184,account
4937,A1267,account
4938,A1377,account
4939,A2569,account
4940,A3167,account
4941,A3179,account
4942,A3928,account
4943,A3764,account
4944,A75,account
4945,A1317,account
4946,A1876,account
4947,A2571,account
4948,A3423,account
4949,A3938,account
4950,A2514,account
4951,A1131,account
4952,A912,account
4953,A878,account
4954,A1004,account
4955,A2486,account
4956,A3994,account
4957,A496,account
4958,A1843,account
4959,A3574,account
4960,A3076,account
4961,A3368,account
4962,A3243,account
4963,A131,account
4964,A873,account
4965,A1290,account
4966,A4160,account
4967,A527,account
4968,A3312,account
4969,A4017,account
4970,A380,account
4971,A3634,account
4972,A601,account
4973,A2858,account
4974,A2919,account
4975,A1946,account
4976,A984,account
4977,A708,account
4978,A3754,account
4979,A2290,account
4980,A3855,account
4981,A1260,account
4982,A2372,account
4983,A1948,account
4984,A45,account
4985,A3455,account
4986,A353,account
4987,A270,account
4988,A3830,account
4989,A2998,account
4990,A2063,account
4991,A4896,account
4992,A2168,account
4993,A1451,account
4994,A487,account
4995,A1159,account
4996,A46,account
4997,A3794,account
4998,A2903,account
4999,A2577,account
5000,M459,merchant
5001,M186,merchant
5002,M441,merchant
5003,M317,merchant
5004,M70,merchant
5005,M381,merchant
5006,M279,merchant
5007,M321,merchant
5008,M417,merchant
5009,M402,merchant
5010,M149,merchant
5011,M477,merchant
5012,M472,merchant
5013,M338,merchant
5014,M257,merchant
5015,M97,merchant
5016,M420,merchant
5017,M15,merchant
5018,M468,merchant
5019,M230,merchant
5020,M154,merchant
5021,M276,merchant
5022,M220,merchant
5023,M175,merchant
5024,M304,merchant
5025,M113,merchant
5026,M38,merchant
5027,M33,merchant
5028,M166,merchant
5029,M176,merchant
5030,M221,merchant
5031,M131,merchant
5032,M215,merchant
5033,M392,merchant
5034,M32,merchant
5035,M430,merchant
5036,M226,merchant
5037,M134,merchant
5038,M202,merchant
5039,M178,merchant
5040,M163,merchant
5041,M473,merchant
5042,M128,merchant
5043,M22,merchant
5044,M190,merchant
5045,M165,merchant
5046,M479,merchant
5047,M424,merchant
5048,M26,merchant
5049,M133,merchant
5050,M191,merchant
5051,M268,merchant
5052,M450,merchant
5053,M146,merchant
5054,M265,merchant
5055,M90,merchant
5056,M489,merchant
5057,M193,merchant
5058,M498,merchant
5059,M305,merchant
5060,M301,merchant
5061,M35,merchant
5062,M400,merchant
5063,M23,merchant
5064,M295,merchant
5065,M195,merchant
5066,M172,merchant
5067,M201,merchant
5068,M419,merchant
5069,M375,merchant
5070,M14,merchant
5071,M157,merchant
5072,M142,merchant
5073,M174,merchant
5074,M346,merchant
5075,M145,merchant
5076,M250,merchant
5077,M303,merchant
5078,M326,merchant
5079,M329,merchant
5080,M214,merchant
5081,M182,merchant
5082,M294,merchant
5083,M254,merchant
5084,M51,merchant
5085,M29,merchant
5086,M253,merchant
5087,M86,merchant
5088,M388,merchant
5089,M345,merchant
5090,M115,merchant
5091,M382,merchant
5092,M194,merchant
5093,M231,merchant
5094,M418,merchant
5095,M234,merchant
5096,M3,merchant
5097,M280,merchant
5098,M209,merchant
5099,M129,merchant
5100,M347,merchant
5101,M12,merchant
5102,M499,merchant
5103,M374,merchant
5104,M297,merchant
5105,M229,merchant
5106,M293,merchant
5107,M366,merchant
5108,M432,merchant
5109,M206,merchant
5110,M414,merchant
5111,M460,merchant
5112,M351,merchant
5113,M421,merchant
5114,M481,merchant
5115,M494,merchant
5116,M48,merchant
5117,M40,merchant
5118,M112,merchant
5119,M93,merchant
5120,M164,merchant
5121,M123,merchant
5122,M207,merchant
5123,M73,merchant
5124,M39,merchant
5125,M442,merchant
5126,M121,merchant
5127,M183,merchant
5128,M255,merchant
5129,M205,merchant
5130,M120,merchant
5131,M285,merchant
5132,M125,merchant
5133,M319,merchant
5134,M387,merchant
5135,M189,merchant
5136,M252,merchant
5137,M282,merchant
5138,M5,merchant
5139,M357,merchant
5140,M391,merchant
5141,M6,merchant
5142,M106,merchant
5143,M393,merchant
5144,M274,merchant
5145,M213,merchant
5146,M78,merchant
5147,M371,merchant
5148,M171,merchant
5149,M454,merchant
5150,M322,merchant
5151,M118,merchant
5152,M17,merchant
5153,M222,merchant
5154,M342,merchant
5155,M438,merchant
5156,M467,merchant
5157,M91,merchant
5158,M500,merchant
5159,M484,merchant
5160,M219,merchant
5161,M31,merchant
5162,M11,merchant
5163,M353,merchant
5164,M330,merchant
5165,M228,merchant
5166,M480,merchant
5167,M138,merchant
5168,M397,merchant
5169,M122,merchant
5170,M117,merchant
5171,M344,merchant
5172,M288,merchant
5173,M383,merchant
5174,M199,merchant
5175,M16,merchant
5176,M493,merchant
5177,M273,merchant
5178,M88,merchant
5179,M364,merchant
5180,M155,merchant
5181,M363,merchant
5182,M100,merchant
5183,M1,merchant
5184,M185,merchant
5185,M320,merchant
5186,M292,merchant
5187,M399,merchant
5188,M75,merchant
5189,M461,merchant
5190,M337,merchant
5191,M81,merchant
5192,M162,merchant
5193,M74,merchant
5194,M256,merchant
5195,M77,merchant
5196,M181,merchant
5197,M130,merchant
5198,M434,merchant
5199,M59,merchant
5200,M153,merchant
5201,M136,merchant
5202,M21,merchant
5203,M102,merchant
5204,M323,merchant
5205,M179,merchant
5206,M379,merchant
5207,M237,merchant
5208,M260,merchant
5209,M60,merchant
5210,M161,merchant
5211,M208,merchant
5212,M408,merchant
5213,M482,merchant
5214,M34,merchant
5215,M7,merchant
5216,M217,merchant
5217,M233,merchant
5218,M359,merchant
5219,M210,merchant
5220,M367,merchant
5221,M114,merchant
5222,M235,merchant
5223,M262,merchant
5224,M159,merchant
5225,M376,merchant
5226,M196,merchant
5227,M244,merchant
5228,M453,merchant
5229,M246,merchant
5230,M425,merchant
5231,M385,merchant
5232,M248,merchant
5233,M436,merchant
5234,M45,merchant
5235,M455,merchant
5236,M464,merchant
5237,M141,merchant
5238,M403,merchant
5239,M92,merchant
5240,M313,merchant
5241,M101,merchant
5242,M99,merchant
5243,M426,merchant
5244,M127,merchant
5245,M119,merchant
5246,M251,merchant
5247,M355,merchant
5248,M370,merchant
5249,M406,merchant
5250,M458,merchant
5251,M401,merchant
5252,M19,merchant
5253,M25,merchant
5254,M476,merchant
5255,M291,merchant
5256,M247,merchant
5257,M180,merchant
5258,M341,merchant
5259,M225,merchant
5260,M62,merchant
5261,M267,merchant
5262,M105,merchant
5263,M204,merchant
5264,M245,merchant
5265,M64,merchant
5266,M485,merchant
5267,M107,merchant
5268,M440,merchant
5269,M144,merchant
5270,M249,merchant
5271,M43,merchant
5272,M132,merchant
5273,M444,merchant
5274,M20,merchant
5275,M497,merchant
5276,M170,merchant
5277,M69,merchant
5278,M150,merchant
5279,M427,merchant
5280,M486,merchant
5281,M298,merchant
5282,M395,merchant
5283,M394,merchant
5284,M94,merchant
5285,M232,merchant
5286,M462,merchant
5287,M240,merchant
5288,M446,merchant
5289,M308,merchant
5290,M475,merchant
5291,M238,merchant
5292,M110,merchant
5293,M156,merchant
5294,M377,merchant
5295,M79,merchant
5296,M311,merchant
5297,M474,merchant
5298,M358,merchant
5299,M65,merchant
5300,M28,merchant
5301,M318,merchant
5302,M30,merchant
5303,M242,merchant
5304,M316,merchant
5305,M139,merchant
5306,M483,merchant
5307,M4,merchant
5308,M443,merchant
5309,M368,merchant
5310,M350,merchant
5311,M449,merchant
5312,M266,merchant
5313,M423,merchant
5314,M57,merchant
5315,M67,merchant
5316,M315,merchant
5317,M197,merchant
5318,M415,merchant
5319,M271,merchant
5320,M241,merchant
5321,M52,merchant
5322,M223,merchant
5323,M151,merchant
5324,M495,merchant
5325,M49,merchant
5326,M299,merchant
5327,M398,merchant
5328,M147,merchant
5329,M55,merchant
5330,M429,merchant
5331,M13,merchant
5332,M372,merchant
5333,M58,merchant
5334,M405,merchant
5335,M314,merchant
5336,M433,merchant
5337,M270,merchant
5338,M53,merchant
5339,M336,merchant
5340,M492,merchant
5341,M278,merchant
5342,M380,merchant
5343,M47,merchant
5344,M348,merchant
5345,M447,merchant
5346,M343,merchant
5347,M428,merchant
5348,M37,merchant
5349,M124,merchant
5350,M24,merchant
5351,M198,merchant
5352,M188,merchant
5353,M325,merchant
5354,M327,merchant
5355,M9,merchant
5356,M83,merchant
5357,M109,merchant
5358,M116,merchant
5359,M140,merchant
5360,M44,merchant
5361,M187,merchant
5362,M451,merchant
5363,M243,merchant
5364,M98,merchant
5365,M211,merchant
5366,M42,merchant
5367,M409,merchant
5368,M331,merchant
5369,M284,merchant
5370,M333,merchant
5371,M490,merchant
5372,M218,merchant
5373,M422,merchant
5374,M66,merchant
5375,M324,merchant
5376,M212,merchant
5377,M286,merchant
5378,M356,merchant
5379,M169,merchant
5380,M411,merchant
5381,M277,merchant
5382,M8,merchant
5383,M404,merchant
5384,M72,merchant
5385,M469,merchant
5386,M352,merchant
5387,M126,merchant
5388,M160,merchant
5389,M378,merchant
5390,M104,merchant
5391,M360,merchant
5392,M87,merchant
5393,M258,merchant
5394,M108,merchant
5395,M445,merchant
5396,M334,merchant
5397,M96,merchant
5398,M362,merchant
5399,M36,merchant
5400,M488,merchant
5401,M216,merchant
5402,M143,merchant
5403,M177,merchant
5404,M261,merchant
5405,M307,merchant
5406,M46,merchant
5407,M384,merchant
5408,M390,merchant
5409,M471,merchant
5410,M413,merchant
5411,M152,merchant
5412,M227,merchant
5413,M89,merchant
5414,M18,merchant
5415,M407,merchant
5416,M61,merchant
5417,M386,merchant
5418,M137,merchant
5419,M300,merchant
5420,M416,merchant
5421,M85,merchant
5422,M389,merchant
5423,M435,merchant
5424,M290,merchant
5425,M80,merchant
5426,M135,merchant
5427,M259,merchant
5428,M275,merchant
5429,M82,merchant
5430,M448,merchant
5431,M373,merchant
5432,M439,merchant
5433,M68,merchant
5434,M41,merchant
5435,M192,merchant
5436,M263,merchant
5437,M289,merchant
5438,M470,merchant
5439,M56,merchant
5440,M478,merchant
5441,M312,merchant
5442,M54,merchant
5443,M396,merchant
5444,M103,merchant
5445,M310,merchant
5446,M283,merchant
5447,M71,merchant
5448,M264,merchant
5449,M466,merchant
5450,M168,merchant
5451,M332,merchant
5452,M167,merchant
5453,M339,merchant
5454,M2,merchant
5455,M63,merchant
5456,M431,merchant
5457,M281,merchant
5458,M184,merchant
5459,M302,merchant
5460,M496,merchant
5461,M296,merchant
5462,M456,merchant
5463,M335,merchant
5464,M365,merchant
5465,M452,merchant
5466,M287,merchant
5467,M306,merchant
5468,M224,merchant
5469,M269,merchant
5470,M111,merchant
5471,M491,merchant
5472,M84,merchant
5473,M463,merchant
5474,M328,merchant
5475,M361,merchant
5476,M340,merchant
5477,M487,merchant
5478,M27,merchant
5479,M309,merchant
5480,M203,merchant
5481,M236,merchant
5482,M349,merchant
5483,M148,merchant
5484,M354,merchant
5485,M272,merchant
5486,M173,merchant
5487,M10,merchant
5488,M200,merchant
5489,M50,merchant
5490,M76,merchant
5491,M95,merchant
5492,M412,merchant
5493,M465,merchant
5494,M437,merchant
5495,M410,merchant
5496,M457,merchant
5497,M239,merchant
5498,M158,merchant
5499,M369,merchant
