src,dst
4229,5308
4926,5487
3748,5191
3082,5287
2511,5472
4478,5244
3623,5252
4155,5479
4573,5299
3574,5388
174,5012
2977,5079
1109,5258
1140,5134
2049,5388
1124,5442
1584,5461
1490,5276
408,5378
1152,5440
4863,5133
2462,5181
4624,5076
2631,5011
1638,5400
1997,5333
2943,5198
2900,5436
3180,5190
3233,5493
67,5181
844,5445
3594,5136
4257,5231
104,5336
1856,5457
1171,5045
2882,5356
1041,5087
77,5212
2877,5390
222,5410
310,5440
3831,5147
336,5248
3993,5310
4044,5260
4006,5135
4536,5356
504,5083
4914,5105
2200,5308
1489,5202
967,5108
2200,5153
2496,5326
2596,5448
4799,5245
587,5064
2126,5305
4264,5015
1942,5393
565,5409
3933,5441
3689,5083
2460,5137
1890,5009
4242,5349
587,5030
3037,5252
1144,5466
2638,5184
903,5300
2384,5234
1800,5441
612,5314
2395,5209
1047,5425
2054,5150
1487,5369
2987,5145
1486,5167
1888,5201
2484,5355
2417,5115
1825,5380
3962,5345
240,5280
2041,5365
1145,5151
3533,5390
2499,5195
1797,5225
3899,5199
381,5374
4110,5423
1254,5275
3031,5266
1161,5076
627,5256
2154,5191
2373,5365
169,5036
2398,5021
2383,5383
4579,5281
4235,5129
2693,5100
2979,5436
1057,5059
971,5275
931,5201
3403,5320
1935,5347
2319,5495
2636,5353
3118,5177
4059,5252
4425,5478
2762,5376
3773,5134
4994,5353
2370,5350
774,5144
4454,5440
719,5089
224,5055
4629,5189
3515,5211
1643,5344
388,5003
1743,5256
4308,5352
1363,5210
1902,5498
4160,5164
2046,5337
2270,5482
2682,5414
4196,5109
132,5162
1731,5427
3580,5054
4261,5005
2048,5084
2388,5298
4632,5483
574,5040
1263,5043
1121,5398
2598,5224
192,5169
3184,5485
2544,5025
2803,5214
4243,5272
3222,5475
2781,5011
1729,5340
4602,5478
2455,5444
4175,5137
4803,5398
1314,5214
18,5294
195,5297
1652,5352
1569,5191
1923,5022
2625,5424
3071,5455
765,5498
625,5237
2123,5024
4555,5453
1675,5301
3641,5115
3440,5435
1218,5341
2405,5268
2996,5147
1004,5181
2044,5398
1957,5027
4359,5166
4830,5492
206,5473
4315,5092
1157,5202
1819,5367
3626,5479
267,5018
2125,5399
4653,5142
2616,5273
3576,5457
2088,5200
3016,5319
4141,5009
238,5472
3358,5313
4632,5192
2969,5218
4617,5035
4633,5172
1085,5330
439,5069
4803,5444
4381,5424
2180,5073
1963,5022
1720,5289
1404,5249
1139,5224
901,5258
854,5347
1334,5496
202,5465
1906,5362
3550,5372
1185,5124
1034,5188
3621,5313
2760,5083
4431,5374
405,5460
3208,5095
1042,5264
3377,5231
2009,5371
4406,5272
4864,5471
499,5389
3811,5001
3963,5418
2151,5211
1974,5125
411,5215
4657,5047
1105,5025
2639,5114
4115,5444
2070,5321
819,5371
3917,5167
4444,5392
4904,5137
752,5167
1340,5033
1769,5328
4266,5498
1995,5400
3679,5444
4515,5279
384,5239
4206,5254
3762,5044
1086,5087
106,5471
2342,5045
4040,5128
3395,5031
597,5068
1413,5384
974,5288
1903,5436
4604,5184
2662,5005
3323,5468
3075,5277
639,5146
3542,5064
304,5341
4965,5215
304,5216
4709,5257
3677,5359
2772,5381
319,5015
2092,5200
1851,5162
3387,5220
1042,5253
345,5218
4266,5408
4818,5262
2084,5284
3175,5339
2471,5336
3006,5132
905,5033
1656,5096
2257,5480
1790,5452
4607,5010
715,5329
3089,5427
3321,5353
3628,5169
3298,5021
1217,5490
1203,5464
1171,5247
966,5084
130,5197
2423,5370
4460,5235
4048,5159
3969,5134
96,5084
1758,5137
3300,5331
1775,5120
3002,5310
1807,5381
3127,5068
1540,5476
1552,5277
108,5161
201,5345
2441,5326
3588,5019
2771,5237
2186,5100
3273,5401
4814,5267
1633,5440
2731,5142
4023,5430
4054,5309
955,5253
2697,5284
1851,5360
4007,5465
1778,5411
333,5429
4140,5144
528,5092
4755,5327
4265,5143
905,5245
2955,5140
2605,5321
4840,5269
3155,5343
2561,5200
4034,5184
3711,5410
2460,5029
581,5115
2961,5377
3467,5065
2122,5319
3428,5020
3515,5286
142,5195
3857,5045
3337,5117
4061,5364
3899,5409
916,5231
2347,5262
4388,5095
954,5328
4889,5447
2357,5463
417,5149
3751,5301
4436,5234
3360,5455
316,5314
4054,5148
557,5425
4382,5438
3418,5271
4823,5455
2224,5418
4030,5349
507,5385
3718,5152
3713,5409
2585,5262
849,5432
3825,5053
102,5102
99,5004
1888,5093
3188,5394
930,5354
3216,5070
1256,5192
3614,5340
60,5466
3655,5229
421,5392
3794,5374
3661,5201
2055,5351
3947,5376
4439,5419
349,5126
310,5278
4818,5262
2401,5339
3709,5182
542,5487
2276,5058
3268,5309
4531,5051
304,5023
3557,5114
3308,5497
581,5436
3944,5269
2702,5493
1286,5478
2117,5020
3123,5448
1089,5469
3273,5475
2664,5450
2092,5243
4772,5213
3464,5227
3885,5210
1366,5202
2430,5054
26,5190
1619,5338
2291,5269
2752,5254
2140,5413
4382,5402
4657,5460
364,5292
2730,5142
3545,5221
4624,5116
899,5499
92,5305
4937,5085
4886,5047
2082,5058
2416,5381
3981,5328
538,5243
3603,5341
4861,5074
3195,5470
2449,5284
4176,5304
3162,5091
3504,5127
2663,5188
4718,5407
1890,5155
2237,5388
4090,5076
4190,5042
4483,5315
1269,5380
1611,5040
4185,5109
3328,5116
752,5390
356,5196
338,5086
89,5481
2826,5290
4965,5459
2142,5155
2120,5315
4948,5013
773,5173
4204,5035
3752,5108
3002,5081
4399,5143
2638,5306
3444,5381
926,5316
710,5137
1415,5022
1213,5223
4121,5315
358,5440
4668,5212
4779,5075
2870,5242
2370,5050
2969,5043
1497,5469
2584,5159
4153,5004
4806,5449
3306,5489
1625,5301
618,5207
1751,5466
4490,5372
31,5181
3372,5109
4818,5370
171,5235
1442,5462
503,5495
4113,5328
1215,5157
637,5343
785,5111
358,5181
1204,5442
3550,5003
2531,5019
397,5136
3483,5274
302,5044
784,5109
1178,5418
4371,5362
2543,5400
1885,5297
4604,5259
1339,5403
3755,5164
1004,5390
4418,5040
2403,5156
1195,5238
2027,5109
2990,5355
351,5099
4415,5279
1756,5216
2197,5023
3968,5103
3496,5347
243,5404
2496,5027
940,5140
3242,5312
2536,5370
100,5397
2611,5180
2640,5454
521,5003
4802,5049
4945,5202
108,5177
198,5188
1394,5233
3532,5198
329,5498
147,5478
840,5275
3926,5052
4373,5202
4907,5186
723,5072
4777,5235
3517,5257
32,5058
1853,5141
1467,5101
1216,5308
1471,5338
4933,5077
1645,5123
4071,5392
1512,5106
4565,5332
2476,5073
3856,5039
94,5424
1101,5495
4548,5207
1333,5363
402,5256
972,5457
514,5457
1278,5491
4416,5059
2243,5427
1003,5417
4935,5228
2885,5076
4258,5229
1541,5122
1381,5328
2360,5392
4096,5446
2111,5023
2464,5469
2058,5089
2870,5479
1650,5194
1070,5187
619,5272
2466,5454
3311,5455
514,5395
3160,5281
4199,5171
808,5177
1447,5116
2312,5429
3463,5030
2553,5388
1231,5007
3792,5335
3443,5094
4376,5043
3664,5046
1876,5246
598,5049
2639,5128
872,5184
1638,5092
2216,5264
3084,5124
3271,5073
194,5380
4732,5144
2990,5005
323,5179
2567,5186
582,5321
2496,5283
3491,5427
3340,5382
3593,5304
1684,5367
4119,5042
2288,5252
1767,5057
27,5218
1840,5140
638,5431
4616,5390
4374,5429
1652,5072
2531,5427
4718,5190
2195,5310
4632,5020
3068,5267
2363,5090
824,5142
4597,5185
2125,5379
4221,5316
549,5348
960,5123
767,5005
455,5169
4936,5117
107,5118
2577,5070
4513,5010
1795,5081
470,5104
789,5016
3526,5039
3246,5048
3411,5059
2367,5120
1023,5360
4649,5263
2461,5063
4295,5094
1567,5450
4568,5165
2954,5385
2901,5233
3019,5465
1752,5252
1607,5364
2045,5499
3588,5293
1152,5233
1501,5358
3915,5134
4614,5347
4544,5441
836,5071
512,5008
4997,5301
157,5148
2839,5313
2960,5315
1095,5052
4824,5458
784,5167
1201,5226
3783,5330
148,5034
3384,5085
726,5005
2845,5438
4167,5214
4625,5443
3489,5252
3644,5123
1781,5148
2653,5472
2642,5016
4765,5285
2677,5417
2725,5051
3016,5308
4140,5288
3769,5344
2656,5078
4992,5451
1083,5154
492,5486
1237,5270
2253,5473
4036,5270
1027,5418
3274,5283
2384,5144
2838,5194
4327,5199
2483,5278
3626,5456
515,5168
1739,5334
3827,5456
4872,5077
2511,5147
4836,5043
217,5335
2905,5125
292,5093
4315,5266
1083,5379
1847,5087
1971,5031
4152,5070
476,5270
1639,5255
1123,5115
1337,5474
4171,5405
3793,5302
3740,5497
2076,5054
2660,5141
2442,5069
2911,5148
4457,5110
4499,5291
1670,5246
559,5464
3364,5485
3529,5017
670,5420
1462,5317
3924,5071
152,5496
2159,5252
2123,5200
1168,5377
1369,5275
1593,5221
2679,5114
1985,5296
4650,5257
4804,5478
4713,5086
4627,5198
4297,5165
3926,5181
2245,5362
2901,5290
3128,5183
3943,5430
2512,5438
3409,5268
2171,5209
2783,5058
4019,5080
3361,5114
2453,5060
4788,5171
191,5437
1434,5041
2888,5265
1027,5406
1180,5306
3682,5371
281,5359
538,5485
1217,5057
289,5416
4557,5072
3009,5346
2953,5149
1523,5059
3790,5143
3094,5429
4892,5265
2170,5266
2539,5495
3551,5463
741,5310
927,5384
2829,5278
2762,5302
161,5412
998,5104
3740,5456
4360,5040
301,5324
1709,5144
1783,5153
696,5368
13,5494
783,5460
3210,5484
2308,5207
788,5380
2048,5397
4990,5323
1561,5224
383,5150
3301,5483
496,5293
750,5187
951,5424
1405,5319
817,5386
2398,5241
1021,5464
3034,5063
3787,5311
825,5411
1981,5154
2504,5119
1877,5183
2305,5346
147,5106
2996,5251
3232,5008
788,5113
369,5313
3329,5356
2266,5221
4078,5041
3785,5218
4641,5280
3294,5096
2333,5033
62,5372
1138,5015
2761,5219
666,5429
2325,5358
2986,5089
1856,5370
1294,5116
328,5114
3968,5110
1578,5403
3363,5238
2391,5090
3981,5385
1438,5002
1129,5042
1135,5207
574,5110
4948,5422
3913,5332
2631,5047
1031,5295
615,5003
3722,5398
1779,5070
1270,5301
3899,5345
1858,5473
2358,5190
1664,5416
323,5006
4368,5040
3785,5342
952,5468
3203,5290
4247,5296
4039,5378
328,5275
1597,5456
3949,5060
4199,5439
4949,5450
2537,5277
2858,5299
1629,5442
4299,5249
869,5389
1524,5207
1965,5127
2932,5012
3944,5325
2897,5306
3324,5244
419,5474
430,5083
206,5343
4690,5367
3341,5193
895,5483
741,5041
4910,5202
438,5192
3403,5283
993,5030
3220,5356
4114,5455
1811,5130
3002,5284
4277,5255
4888,5369
254,5216
1290,5359
171,5244
231,5176
2422,5360
1772,5302
72,5392
4827,5401
4205,5283
3267,5354
4488,5051
2259,5179
167,5423
4250,5149
1960,5378
4457,5353
3608,5388
2756,5035
2620,5290
2716,5183
2802,5057
1465,5092
1555,5442
3480,5204
714,5203
586,5134
781,5185
1442,5344
1319,5448
2294,5295
1529,5262
1168,5030
1443,5059
4300,5300
3143,5263
4319,5258
991,5175
2871,5329
1079,5145
173,5434
1083,5046
3672,5300
4591,5354
3876,5332
3843,5437
2442,5150
4534,5473
656,5224
106,5391
2669,5421
2054,5200
1625,5472
894,5293
4045,5382
1226,5280
2991,5052
4582,5219
4222,5210
4644,5064
1482,5445
4019,5167
4793,5495
4256,5096
2289,5450
1399,5045
2154,5223
4437,5237
3755,5081
4411,5261
2742,5348
4734,5242
1682,5155
3782,5353
2952,5148
917,5431
3396,5058
4039,5000
256,5185
1863,5302
3032,5282
4863,5062
1928,5239
643,5061
3394,5345
683,5468
648,5063
626,5491
119,5118
3590,5457
310,5214
243,5293
4264,5202
2482,5426
4633,5247
211,5017
2597,5141
1642,5222
4245,5413
2937,5061
4563,5077
1786,5311
4448,5077
2354,5309
3091,5130
4737,5179
4057,5387
2586,5149
4147,5286
3335,5279
3847,5476
3734,5330
4231,5019
1907,5138
2420,5144
2142,5029
782,5479
3791,5464
3161,5218
4393,5047
2226,5272
1807,5495
3305,5260
4466,5246
1248,5248
2518,5372
2832,5211
476,5283
3906,5157
4676,5123
3742,5362
4138,5486
4880,5212
4551,5004
4039,5435
14,5152
3267,5008
3135,5097
3336,5226
1275,5476
4611,5381
3149,5461
3335,5020
597,5449
1696,5184
3592,5307
4863,5168
3184,5432
2033,5403
4433,5170
2563,5222
1225,5144
328,5401
3102,5231
296,5461
2773,5367
4789,5348
3920,5391
4036,5106
826,5044
807,5081
1506,5130
2956,5286
3816,5256
900,5483
1673,5094
2899,5105
4699,5355
2799,5260
754,5226
936,5408
1777,5467
4272,5199
113,5194
52,5240
4580,5283
2384,5081
2478,5389
2826,5300
3024,5192
1880,5040
1389,5089
4686,5133
2979,5499
3398,5144
1838,5325
716,5412
3507,5132
549,5282
3178,5071
3133,5056
4204,5004
735,5086
3163,5236
3695,5392
1624,5058
890,5363
4585,5191
864,5289
4057,5335
433,5122
3276,5058
1015,5301
2469,5204
664,5301
2761,5366
4014,5312
3677,5323
2403,5473
904,5441
1902,5100
1105,5087
3753,5141
2488,5140
2797,5209
4332,5173
1648,5366
420,5357
387,5355
708,5091
4506,5017
466,5449
622,5232
2456,5183
1348,5234
3362,5076
959,5346
1420,5222
4811,5304
3085,5043
1281,5071
3793,5112
3269,5282
2164,5130
4370,5392
203,5405
4623,5239
972,5096
1609,5105
4788,5238
1844,5400
3991,5032
983,5483
4351,5041
2070,5414
2265,5027
1042,5334
2672,5145
3015,5071
4148,5223
2449,5179
1314,5310
4349,5422
4308,5295
2608,5485
2076,5027
3638,5330
972,5235
2345,5379
4329,5451
3581,5414
2825,5463
3023,5428
1816,5310
3327,5204
2393,5396
4511,5411
3799,5349
4098,5170
2313,5303
4427,5141
168,5040
81,5497
969,5398
2339,5194
4281,5157
2414,5043
210,5229
4244,5299
2205,5162
4278,5431
531,5384
2731,5082
4506,5385
4600,5115
474,5265
880,5391
2383,5019
2776,5160
2321,5076
3528,5102
2578,5199
3013,5015
4025,5379
593,5175
2315,5447
3827,5090
820,5153
1692,5009
2880,5395
4484,5276
795,5242
512,5232
3880,5097
4024,5263
2882,5318
1326,5323
1694,5177
3627,5271
1688,5168
2519,5106
878,5006
1285,5127
4474,5080
3234,5378
4110,5049
3300,5404
2997,5293
1938,5352
224,5465
1892,5240
4720,5161
4290,5214
827,5379
222,5049
2272,5240
2577,5370
2699,5397
1872,5418
3209,5283
1558,5165
68,5068
4899,5062
4958,5450
430,5404
2328,5335
1291,5247
621,5352
2935,5323
3000,5370
2141,5302
3882,5243
2122,5224
3194,5495
2640,5415
1738,5330
3041,5031
1734,5106
421,5438
2301,5232
776,5116
2097,5112
3836,5280
2678,5329
911,5362
3839,5398
4696,5332
3178,5043
3473,5244
4772,5090
378,5393
2347,5005
416,5379
604,5083
3969,5227
964,5145
1268,5016
2394,5327
309,5156
2063,5246
273,5423
3821,5068
2808,5410
4428,5461
2548,5005
4839,5423
541,5102
4957,5193
4453,5343
1212,5465
3602,5113
693,5205
2082,5005
1643,5320
76,5215
4751,5046
3092,5078
1551,5403
523,5292
1843,5046
1346,5330
2187,5175
4394,5267
3997,5214
3375,5461
272,5015
110,5361
243,5000
1972,5414
3310,5376
813,5008
1628,5067
968,5298
1849,5061
1921,5264
4328,5445
2464,5476
4314,5020
1728,5108
3863,5208
4166,5493
1203,5050
4029,5234
2615,5297
4532,5090
1912,5451
830,5340
2599,5089
4331,5351
2817,5490
2203,5498
1997,5118
2901,5274
1457,5187
3266,5153
2623,5474
2652,5454
3754,5395
4696,5244
4808,5172
470,5216
1274,5306
4420,5179
2307,5255
3864,5337
3969,5457
1198,5124
3844,5444
1159,5291
508,5078
2903,5008
2166,5170
2057,5370
2261,5383
1159,5311
4971,5316
1649,5455
3597,5172
4453,5263
546,5131
3526,5350
4033,5164
1928,5261
2423,5150
4063,5476
4381,5368
4983,5190
1820,5448
3381,5302
129,5298
4,5356
21,5259
105,5220
1989,5075
1658,5147
2456,5315
2029,5030
1448,5213
2914,5123
3458,5261
4312,5195
4388,5040
4598,5490
1562,5287
4322,5074
4586,5463
4772,5049
4519,5142
2875,5362
949,5178
1070,5264
2426,5270
1909,5028
1305,5077
4025,5229
4173,5261
4263,5067
2610,5215
2276,5108
24,5078
4162,5147
4842,5213
4927,5209
3046,5052
4917,5275
1847,5325
2813,5314
695,5136
3489,5061
1281,5086
2648,5397
4558,5430
2786,5371
1885,5007
2431,5089
1715,5034
861,5361
3152,5331
3971,5362
506,5136
1196,5346
3020,5167
1981,5340
3860,5372
64,5182
4793,5024
2926,5249
2381,5144
1900,5027
4995,5056
3731,5485
2596,5017
45,5249
3634,5164
544,5023
3307,5014
2854,5329
4135,5041
1632,5154
4452,5362
3920,5196
2071,5251
4582,5497
3925,5230
488,5128
1480,5411
409,5414
3727,5162
191,5480
2937,5288
1225,5054
3248,5349
2992,5333
3543,5074
2702,5105
571,5179
1082,5436
2812,5093
4203,5450
4770,5115
4380,5096
1805,5213
103,5193
3827,5056
2735,5177
1718,5198
3114,5062
3285,5119
2354,5309
3158,5265
3925,5199
3373,5064
229,5166
3745,5271
4934,5466
1107,5420
4890,5397
2117,5230
4235,5400
3005,5223
385,5053
3855,5014
1034,5058
3287,5438
4873,5102
2225,5195
1922,5195
2097,5301
1429,5241
3100,5247
3601,5227
740,5195
2201,5407
2286,5115
1597,5363
4984,5108
4512,5231
981,5312
3691,5208
1977,5298
659,5110
3698,5235
3382,5177
1538,5209
37,5121
1878,5096
4096,5498
1897,5330
1187,5427
1940,5043
3963,5426
120,5293
2505,5213
1729,5094
1297,5116
3321,5180
4759,5368
2827,5286
3099,5481
2421,5343
3186,5021
2808,5360
1670,5251
1165,5195
4851,5256
4047,5005
3491,5418
4971,5254
3728,5497
243,5281
286,5080
4872,5409
544,5393
1174,5093
2219,5458
3758,5378
220,5057
2225,5213
4229,5152
4908,5276
3939,5438
1550,5053
498,5346
4233,5118
3911,5182
3998,5483
3311,5135
1723,5252
749,5253
451,5441
2977,5438
3947,5321
2589,5271
1834,5316
2984,5483
4733,5360
378,5004
110,5434
4568,5287
1686,5035
4821,5070
216,5378
3737,5062
1265,5288
3970,5030
2407,5454
1060,5099
2642,5109
1730,5313
4033,5103
2806,5433
2191,5435
1961,5279
1060,5457
3078,5102
2655,5419
3419,5183
2279,5043
4327,5370
3468,5044
2321,5012
2215,5467
3515,5335
839,5489
2684,5356
3638,5226
1391,5003
2927,5287
1619,5177
2545,5338
672,5014
3530,5118
4788,5090
2012,5166
3903,5138
169,5470
1551,5155
80,5392
1805,5035
2529,5478
2204,5072
4540,5279
3027,5128
4619,5262
4140,5239
2289,5247
2764,5325
4562,5125
3489,5039
1866,5472
767,5089
3231,5390
4176,5421
4374,5289
3568,5425
585,5135
4124,5217
1762,5220
480,5064
4072,5310
4907,5166
4593,5198
2718,5271
955,5259
4792,5348
842,5107
4049,5090
920,5062
517,5426
4215,5367
2297,5457
3780,5239
3388,5036
1008,5109
4746,5097
881,5408
1876,5249
3288,5401
503,5135
664,5053
1426,5169
2043,5423
684,5450
1310,5133
304,5281
3934,5311
944,5179
1770,5232
223,5086
2557,5001
1351,5406
4758,5263
4950,5032
1036,5236
2930,5340
1111,5103
4851,5326
2147,5315
2505,5443
2600,5298
1298,5031
1463,5437
3202,5143
2985,5476
4103,5450
65,5284
4811,5105
3905,5092
2621,5312
2590,5087
828,5338
748,5136
4153,5247
4805,5069
3620,5088
2082,5353
2285,5156
2837,5155
3512,5119
725,5202
990,5027
2272,5243
2950,5142
1326,5130
3614,5497
3749,5497
4014,5325
161,5237
4947,5081
3710,5496
2246,5130
2960,5495
907,5026
4026,5121
3544,5416
4319,5378
3897,5000
2050,5489
2616,5157
642,5061
162,5369
2657,5067
630,5139
4749,5398
1593,5021
1418,5182
590,5307
646,5159
2451,5041
3363,5113
4629,5385
1673,5347
2215,5175
4890,5345
108,5299
3829,5096
1473,5227
2765,5402
46,5422
2259,5123
2246,5097
4762,5394
370,5469
3630,5219
4805,5086
3839,5112
3794,5066
2849,5051
3650,5271
4305,5303
2988,5015
120,5038
4761,5359
3998,5247
1009,5047
4957,5304
3357,5142
216,5270
579,5296
1943,5144
975,5349
1520,5192
4807,5401
3886,5161
1312,5066
2331,5061
1346,5477
4722,5168
3247,5152
979,5121
2918,5067
1057,5107
428,5195
1596,5364
1184,5348
1494,5040
2374,5278
3593,5444
1524,5071
2551,5071
1826,5188
2650,5149
4067,5189
706,5113
325,5020
533,5294
3525,5451
1969,5499
3801,5068
1660,5241
1135,5159
277,5102
1595,5494
825,5384
2788,5203
2420,5060
1506,5486
4690,5180
23,5485
4118,5397
3718,5014
4745,5179
935,5417
4397,5218
4776,5268
2222,5405
1187,5300
3258,5398
514,5456
4799,5473
3685,5108
427,5163
3490,5187
819,5042
4141,5312
1983,5479
716,5171
2230,5277
4999,5019
4902,5248
2479,5007
4601,5340
3161,5467
4183,5146
4985,5334
111,5463
2622,5322
675,5015
4569,5024
2540,5321
221,5400
1271,5395
2253,5438
2183,5058
3303,5223
3713,5320
1606,5428
573,5060
4180,5171
4372,5050
2514,5151
109,5156
743,5093
3732,5038
4576,5188
2158,5029
3382,5468
3217,5321
545,5392
3887,5271
3641,5039
4290,5208
2967,5279
2234,5267
2148,5300
2674,5284
1500,5167
2789,5096
836,5193
4596,5364
3288,5057
1028,5132
1370,5438
1450,5381
2931,5076
6,5109
1725,5116
4565,5397
3830,5392
3325,5280
4653,5181
3948,5425
4413,5067
3741,5048
2187,5294
4009,5262
3838,5345
2196,5442
1106,5221
2879,5003
419,5475
1866,5310
1692,5312
24,5171
2372,5148
4059,5191
1674,5129
2324,5133
1599,5308
901,5200
809,5155
3703,5388
4884,5292
3147,5451
4680,5272
3298,5052
4129,5253
1988,5103
4194,5066
187,5068
4532,5261
119,5359
2957,5295
59,5082
4210,5074
1128,5427
3387,5447
1332,5420
1983,5272
4223,5400
3651,5142
2690,5215
4921,5429
3914,5160
296,5186
3442,5025
2607,5156
1415,5013
1009,5267
4517,5405
4010,5207
3265,5353
3791,5054
2194,5319
688,5367
3469,5479
1016,5437
523,5192
683,5213
3361,5119
1689,5379
926,5492
2030,5022
3975,5421
118,5021
1422,5064
2034,5080
4253,5464
3190,5291
4794,5159
3326,5056
2693,5302
1069,5163
1942,5449
1267,5147
601,5474
985,5005
3327,5360
532,5171
2549,5015
2772,5172
2091,5048
423,5155
4221,5363
3321,5229
726,5097
1082,5265
4426,5456
938,5285
3825,5368
189,5077
1849,5239
4441,5407
54,5285
3662,5186
3824,5262
3032,5499
4015,5320
3951,5441
1443,5078
2252,5349
3016,5340
3755,5448
3972,5488
4785,5231
1296,5066
4469,5011
3529,5144
4625,5165
4305,5313
4035,5099
3609,5278
4131,5184
494,5285
4362,5273
183,5385
4096,5212
2328,5423
4770,5216
2156,5385
2585,5208
1306,5352
1816,5353
4546,5348
320,5431
3111,5267
2747,5301
1920,5465
8,5104
350,5358
1950,5103
1590,5202
1746,5163
2933,5291
4303,5053
2343,5214
2683,5005
2977,5015
1911,5356
4400,5370
4603,5258
1800,5086
4993,5425
1425,5449
1207,5241
2832,5130
357,5319
3605,5160
708,5149
1576,5028
3416,5306
620,5019
2898,5288
3158,5353
3745,5015
2054,5363
2546,5045
4830,5472
666,5142
3245,5140
1726,5000
2146,5376
4306,5397
2604,5391
2456,5104
1198,5318
2081,5172
4763,5055
1347,5021
3084,5387
2141,5254
2218,5137
1607,5121
4727,5382
1876,5099
4574,5103
895,5384
693,5212
3133,5244
729,5023
4629,5431
3851,5073
2904,5000
323,5351
822,5496
105,5136
1600,5486
3345,5263
2641,5080
4481,5256
1988,5344
2198,5143
755,5465
915,5310
4713,5490
1592,5427
1864,5190
1093,5052
1028,5468
3002,5083
1059,5410
4508,5378
2908,5385
1717,5274
3508,5227
3676,5116
1284,5125
2922,5439
2580,5119
1393,5185
2410,5222
791,5140
1348,5201
709,5132
3085,5317
4747,5229
4941,5177
1845,5059
2162,5019
2755,5493
595,5185
3245,5179
1071,5428
405,5323
83,5191
3006,5357
1614,5379
3834,5094
1154,5431
1355,5101
3092,5322
1904,5265
3326,5413
1245,5078
2505,5314
1415,5059
2892,5063
1496,5433
2804,5227
4447,5486
3782,5433
4198,5094
1255,5336
1757,5016
3983,5400
3420,5162
1817,5238
2263,5102
4385,5298
1420,5194
3045,5436
4711,5176
4550,5106
4259,5328
1233,5480
2879,5360
3617,5345
3135,5155
4046,5212
1919,5005
964,5270
2545,5109
1234,5244
2098,5448
1394,5032
4091,5186
602,5173
4414,5049
1066,5278
908,5388
1771,5423
650,5217
2679,5194
745,5332
4985,5265
1188,5175
1527,5221
2630,5008
2918,5162
1681,5127
2244,5422
4967,5282
499,5397
4410,5151
3771,5447
828,5214
3309,5431
1591,5361
2685,5478
210,5196
2459,5465
735,5411
2193,5362
702,5261
2931,5047
4527,5022
4967,5285
1514,5163
977,5014
1098,5242
2673,5111
4982,5037
2063,5366
4119,5311
4878,5188
4076,5117
2543,5080
3546,5001
3952,5163
4413,5031
1715,5287
1686,5178
2084,5162
2224,5349
518,5499
2889,5333
3564,5217
1101,5068
3520,5475
2263,5099
1824,5296
2219,5052
907,5090
2789,5118
833,5179
1250,5187
2209,5296
406,5453
4264,5474
4975,5273
4647,5404
551,5358
191,5131
2230,5403
4545,5237
2057,5296
2827,5393
276,5276
3003,5159
1612,5160
2791,5126
2823,5143
432,5291
4111,5098
2249,5397
2167,5183
15,5127
679,5207
788,5146
2277,5397
573,5228
477,5458
3118,5013
2840,5261
3688,5323
364,5367
2444,5274
1853,5056
3995,5044
4934,5010
58,5260
2650,5256
2137,5246
2394,5101
4101,5299
3202,5260
2092,5243
912,5429
1947,5290
4264,5209
509,5097
980,5050
786,5090
4702,5416
3180,5380
3427,5303
4517,5454
55,5432
2029,5186
1052,5021
2011,5129
1906,5232
681,5279
3277,5285
1117,5401
356,5180
748,5097
1649,5143
465,5027
2318,5228
4067,5165
4158,5306
442,5259
4708,5151
1430,5130
3708,5340
1109,5044
3568,5388
2647,5455
1371,5483
867,5162
1674,5356
4489,5170
4601,5398
3495,5398
1780,5158
4989,5367
889,5016
622,5436
1204,5031
2144,5121
2304,5391
684,5028
3410,5443
556,5438
3560,5463
182,5069
1823,5338
2536,5046
2252,5346
3374,5435
1846,5336
1976,5485
4099,5036
2467,5124
3778,5254
3719,5115
1429,5194
3360,5378
3510,5326
4414,5197
4427,5245
248,5450
3331,5020
4433,5028
4827,5306
2107,5188
3882,5415
974,5298
1807,5187
66,5049
376,5030
2185,5182
1416,5409
2435,5111
1188,5163
2317,5061
3582,5259
1698,5353
4342,5264
1019,5296
2901,5147
2703,5123
2001,5094
3081,5042
3925,5385
4851,5360
1511,5214
3189,5486
167,5270
3190,5104
385,5068
4446,5283
28,5231
1573,5262
2378,5467
3539,5171
2762,5315
518,5173
1172,5334
2450,5093
1960,5333
2787,5187
4191,5185
1058,5087
4275,5409
1385,5216
797,5403
1479,5478
4233,5331
148,5487
1774,5297
4022,5284
2843,5462
4778,5125
2046,5013
1727,5214
1754,5125
1375,5171
3693,5163
3955,5421
3579,5431
1484,5464
2078,5125
3804,5230
3791,5256
2829,5097
2979,5449
4634,5429
4281,5362
1502,5033
4743,5434
439,5242
44,5068
2032,5084
202,5373
976,5325
1529,5225
2397,5273
2874,5288
4612,5032
3441,5060
4489,5049
1265,5132
4371,5492
2312,5014
3886,5168
429,5397
108,5026
1081,5454
3816,5435
3487,5426
2771,5352
3606,5263
694,5083
858,5349
595,5482
580,5350
725,5271
1408,5073
2430,5441
523,5295
928,5383
3782,5193
3074,5116
1373,5284
4261,5104
2228,5158
931,5455
2342,5412
4106,5452
2620,5007
4184,5493
2365,5123
4419,5487
4889,5166
4267,5120
3290,5013
3738,5340
1596,5147
1256,5178
